id,image_path,breed,ragdoll,split
Maine_Coon_78,data/cat_v1/maine_coon/Maine_Coon_78.jpg,maine_coon,0,val
Maine_Coon_79,data/cat_v1/maine_coon/Maine_Coon_79.jpg,maine_coon,0,train
Maine_Coon_8,data/cat_v1/maine_coon/Maine_Coon_8.jpg,maine_coon,0,val
Maine_Coon_80,data/cat_v1/maine_coon/Maine_Coon_80.jpg,maine_coon,0,train
Maine_Coon_81,data/cat_v1/maine_coon/Maine_Coon_81.jpg,maine_coon,0,test
Maine_Coon_82,data/cat_v1/maine_coon/Maine_Coon_82.jpg,maine_coon,0,train
Maine_Coon_83,data/cat_v1/maine_coon/Maine_Coon_83.jpg,maine_coon,0,train
Maine_Coon_84,data/cat_v1/maine_coon/Maine_Coon_84.jpg,maine_coon,0,val
Maine_Coon_85,data/cat_v1/maine_coon/Maine_Coon_85.jpg,maine_coon,0,test
Maine_Coon_87,data/cat_v1/maine_coon/Maine_Coon_87.jpg,maine_coon,0,val
Maine_Coon_89,data/cat_v1/maine_coon/Maine_Coon_89.jpg,maine_coon,0,train
Maine_Coon_9,data/cat_v1/maine_coon/Maine_Coon_9.jpg,maine_coon,0,train
Maine_Coon_91,data/cat_v1/maine_coon/Maine_Coon_91.jpg,maine_coon,0,val
Maine_Coon_92,data/cat_v1/maine_coon/Maine_Coon_92.jpg,maine_coon,0,test
Maine_Coon_93,data/cat_v1/maine_coon/Maine_Coon_93.jpg,maine_coon,0,train
Maine_Coon_94,data/cat_v1/maine_coon/Maine_Coon_94.jpg,maine_coon,0,test
Maine_Coon_95,data/cat_v1/maine_coon/Maine_Coon_95.jpg,maine_coon,0,train
Maine_Coon_96,data/cat_v1/maine_coon/Maine_Coon_96.jpg,maine_coon,0,val
Maine_Coon_97,data/cat_v1/maine_coon/Maine_Coon_97.jpg,maine_coon,0,val
Maine_Coon_98,data/cat_v1/maine_coon/Maine_Coon_98.jpg,maine_coon,0,test
Maine_Coon_99,data/cat_v1/maine_coon/Maine_Coon_99.jpg,maine_coon,0,train
Maine_Coon_Kitten,data/cat_v1/maine_coon/Maine_Coon_Kitten.jpg,maine_coon,0,train
Maine_Coon_cat_Toronto_home,data/cat_v1/maine_coon/Maine_Coon_cat_Toronto_home.jpg,maine_coon,0,test
Maine_Coon_female,data/cat_v1/maine_coon/Maine_Coon_female.jpg,maine_coon,0,val
Mainecoon1-1200x840,data/cat_v1/maine_coon/Mainecoon1-1200x840.jpg,maine_coon,0,train
Redsilver_Maine_coon_Kittens,data/cat_v1/maine_coon/Redsilver_Maine_coon_Kittens.jpg,maine_coon,0,train
RsutVhi,data/cat_v1/maine_coon/RsutVhi.jpg,maine_coon,0,train
Sleepy_3-year-old_Red-Mackerel-tabby-with-white_male_Maine_Coon_cat,data/cat_v1/maine_coon/Sleepy_3-year-old_Red-Mackerel-tabby-with-white_male_Maine_Coon_cat.jpg,maine_coon,0,train
a26cc51883344d51e2f80e0be233086f,data/cat_v1/maine_coon/a26cc51883344d51e2f80e0be233086f.jpg,maine_coon,0,train
a6e4e331d6e0a6457604fa7a70e3fa25,data/cat_v1/maine_coon/a6e4e331d6e0a6457604fa7a70e3fa25.jpg,maine_coon,0,train
a7bb8e10b921beffe50f287a340a49c6,data/cat_v1/maine_coon/a7bb8e10b921beffe50f287a340a49c6.jpg,maine_coon,0,train
b2786dfdb608c757896f6dee836f8973,data/cat_v1/maine_coon/b2786dfdb608c757896f6dee836f8973.jpg,maine_coon,0,train
b51449210e2916eb89c612adb11b3bfc,data/cat_v1/maine_coon/b51449210e2916eb89c612adb11b3bfc.jpg,maine_coon,0,train
ba9c032b5b2c85197fa5e88fb943dc4a,data/cat_v1/maine_coon/ba9c032b5b2c85197fa5e88fb943dc4a.jpg,maine_coon,0,test
bbb8a9271b55d2b4640fc7fbe9ee84c5,data/cat_v1/maine_coon/bbb8a9271b55d2b4640fc7fbe9ee84c5.jpg,maine_coon,0,train
be6f0e6a9d5b024b731b5f0e1261a2fe,data/cat_v1/maine_coon/be6f0e6a9d5b024b731b5f0e1261a2fe.jpg,maine_coon,0,train
beautiful-maine-coon-cat-price,data/cat_v1/maine_coon/beautiful-maine-coon-cat-price.jpg,maine_coon,0,train
best-cat-food-for-maine-coon,data/cat_v1/maine_coon/best-cat-food-for-maine-coon.jpg,maine_coon,0,test
black-and-white-maine-coon,data/cat_v1/maine_coon/black-and-white-maine-coon.jpg,maine_coon,0,train
black-tabby-maine-coon,data/cat_v1/maine_coon/black-tabby-maine-coon.jpg,maine_coon,0,test
c02c08bcf45c02f66116f8ab62192480,data/cat_v1/maine_coon/c02c08bcf45c02f66116f8ab62192480.jpg,maine_coon,0,val
c2f8d89e07378c6a800014f410a37e15,data/cat_v1/maine_coon/c2f8d89e07378c6a800014f410a37e15.jpg,maine_coon,0,train
c44f6c08f156f8820fc4a533eef04eb0,data/cat_v1/maine_coon/c44f6c08f156f8820fc4a533eef04eb0.jpg,maine_coon,0,train
c569d53dd6c7969a21afaa919d5ce7ad,data/cat_v1/maine_coon/c569d53dd6c7969a21afaa919d5ce7ad.jpg,maine_coon,0,train
cat-3879979_1920,data/cat_v1/maine_coon/cat-3879979_1920.jpg,maine_coon,0,train
cat-animals-white-green-eyes-wallpaper,data/cat_v1/maine_coon/cat-animals-white-green-eyes-wallpaper.jpg,maine_coon,0,test
cat-breeds-maine-coon-cat,data/cat_v1/maine_coon/cat-breeds-maine-coon-cat.jpg,maine_coon,0,train
cat-maine-coon-fluffy-face-wallpaper,data/cat_v1/maine_coon/cat-maine-coon-fluffy-face-wallpaper.jpg,maine_coon,0,val
cat-muzzle-fluffy-look-wallpaper,data/cat_v1/maine_coon/cat-muzzle-fluffy-look-wallpaper.jpg,maine_coon,0,test
cbf586114425c05335dc5ae2335429dd,data/cat_v1/maine_coon/cbf586114425c05335dc5ae2335429dd.jpg,maine_coon,0,test
cc3afa805a65539c226aa4034f055d2a,data/cat_v1/maine_coon/cc3afa805a65539c226aa4034f055d2a.jpg,maine_coon,0,train
ce78d6e3cf149f547c8964c091edaea5,data/cat_v1/maine_coon/ce78d6e3cf149f547c8964c091edaea5.jpg,maine_coon,0,val
cf7dc8fd25db64c4cdcb0c81123488b8,data/cat_v1/maine_coon/cf7dc8fd25db64c4cdcb0c81123488b8.jpg,maine_coon,0,train
cffb227b8613207166e55eadb230c2ff,data/cat_v1/maine_coon/cffb227b8613207166e55eadb230c2ff.jpg,maine_coon,0,test
chat-maine-coon,data/cat_v1/maine_coon/chat-maine-coon.jpg,maine_coon,0,train
close-up-maine-coon-cat-7-months-old-18989925,data/cat_v1/maine_coon/close-up-maine-coon-cat-7-months-old-18989925.jpg,maine_coon,0,test
cooncat,data/cat_v1/maine_coon/cooncat.jpeg,maine_coon,0,train
cute-maine-coon-cat,data/cat_v1/maine_coon/cute-maine-coon-cat.jpg,maine_coon,0,train
d25a37ab761bdd15f4ceb95e12cf8ab8,data/cat_v1/maine_coon/d25a37ab761bdd15f4ceb95e12cf8ab8.png,maine_coon,0,test
d4164a7ab8a1d655133391655ea80644,data/cat_v1/maine_coon/d4164a7ab8a1d655133391655ea80644.jpg,maine_coon,0,train
d82106d76bea4a4a00be337030972816,data/cat_v1/maine_coon/d82106d76bea4a4a00be337030972816.jpg,maine_coon,0,train
defd8aded7b90f23eff9ec4185b9af9f,data/cat_v1/maine_coon/defd8aded7b90f23eff9ec4185b9af9f.jpg,maine_coon,0,train
df395c98913b468cfabc7cbc25cdb203,data/cat_v1/maine_coon/df395c98913b468cfabc7cbc25cdb203.jpg,maine_coon,0,train
e2d093d51cd35bb2205be539c43c37d1,data/cat_v1/maine_coon/e2d093d51cd35bb2205be539c43c37d1.jpg,maine_coon,0,train
e432ec7b183fd465f46913ed88afc0fb,data/cat_v1/maine_coon/e432ec7b183fd465f46913ed88afc0fb.jpg,maine_coon,0,train
e4e18427f6e77f2dd694ca2dcea1dbd9,data/cat_v1/maine_coon/e4e18427f6e77f2dd694ca2dcea1dbd9.jpg,maine_coon,0,train
e6b01fc53f5fb64410ae70748c2a71ee,data/cat_v1/maine_coon/e6b01fc53f5fb64410ae70748c2a71ee.jpg,maine_coon,0,train
eb864a10e412c6842939144ee296e382,data/cat_v1/maine_coon/eb864a10e412c6842939144ee296e382.jpg,maine_coon,0,train
eeb44e4b7b2354031473d84e1dab008e,data/cat_v1/maine_coon/eeb44e4b7b2354031473d84e1dab008e.jpg,maine_coon,0,train
f02330e5db73dcbeed517cdccd9a59e0,data/cat_v1/maine_coon/f02330e5db73dcbeed517cdccd9a59e0.jpg,maine_coon,0,train
f481d6e1e411b26657226af8f94c70d6,data/cat_v1/maine_coon/f481d6e1e411b26657226af8f94c70d6.jpg,maine_coon,0,train
f4d5cfa542cb8850e181924eb8eb4896,data/cat_v1/maine_coon/f4d5cfa542cb8850e181924eb8eb4896.jpg,maine_coon,0,val
f5d8a42b9eed9c63af7c83d316baf2c1,data/cat_v1/maine_coon/f5d8a42b9eed9c63af7c83d316baf2c1.jpg,maine_coon,0,val
f6139be36666ca1eb97b12d151ee926f,data/cat_v1/maine_coon/f6139be36666ca1eb97b12d151ee926f.jpg,maine_coon,0,train
fullsizeoutput_210c,data/cat_v1/maine_coon/fullsizeoutput_210c.jpeg,maine_coon,0,val
fullsizeoutput_2b62,data/cat_v1/maine_coon/fullsizeoutput_2b62.jpeg,maine_coon,0,train
hFwnO6z,data/cat_v1/maine_coon/hFwnO6z.jpg,maine_coon,0,train
image (1),data/cat_v1/maine_coon/image (1).jpg,maine_coon,0,train
image-of-a-cute-friendly-maine-coon-cat,data/cat_v1/maine_coon/image-of-a-cute-friendly-maine-coon-cat.jpg,maine_coon,0,val
image-of-a-maine-coon-cat-1,data/cat_v1/maine_coon/image-of-a-maine-coon-cat-1.jpg,maine_coon,0,train
image-of-a-pair-of-maine-coon-cat,data/cat_v1/maine_coon/image-of-a-pair-of-maine-coon-cat.webp,maine_coon,0,train
image,data/cat_v1/maine_coon/image.jpg,maine_coon,0,val
img_7118,data/cat_v1/maine_coon/img_7118.jpg,maine_coon,0,train
img_8222-scaled,data/cat_v1/maine_coon/img_8222-scaled.jpg,maine_coon,0,train
kitto13,data/cat_v1/maine_coon/kitto13.jpg,maine_coon,0,val
large1,data/cat_v1/maine_coon/large1.jpg,maine_coon,0,train
main-coon-esa-cat-mango,data/cat_v1/maine_coon/main-coon-esa-cat-mango.jpg,maine_coon,0,train
maine-coon-1,data/cat_v1/maine_coon/maine-coon-1.jpeg,maine_coon,0,train
maine-coon-2,data/cat_v1/maine_coon/maine-coon-2.png,maine_coon,0,test
maine-coon-311961,data/cat_v1/maine_coon/maine-coon-311961.jpg,maine_coon,0,val
maine-coon-559169,data/cat_v1/maine_coon/maine-coon-559169.jpg,maine_coon,0,train
maine-coon-586917,data/cat_v1/maine_coon/maine-coon-586917.jpg,maine_coon,0,train
maine-coon-619745,data/cat_v1/maine_coon/maine-coon-619745.jpg,maine_coon,0,train
maine-coon-621995,data/cat_v1/maine_coon/maine-coon-621995.jpeg,maine_coon,0,train
maine-coon-621996,data/cat_v1/maine_coon/maine-coon-621996.jpeg,maine_coon,0,test
maine-coon-621997,data/cat_v1/maine_coon/maine-coon-621997.jpeg,maine_coon,0,test
maine-coon-642712,data/cat_v1/maine_coon/maine-coon-642712.jpg,maine_coon,0,test
maine-coon-642714,data/cat_v1/maine_coon/maine-coon-642714.jpg,maine_coon,0,train
maine-coon-662637,data/cat_v1/maine_coon/maine-coon-662637.jpeg,maine_coon,0,test
maine-coon-680282,data/cat_v1/maine_coon/maine-coon-680282.jpg,maine_coon,0,train
maine-coon-754011,data/cat_v1/maine_coon/maine-coon-754011.jpeg,maine_coon,0,val
maine-coon-836911,data/cat_v1/maine_coon/maine-coon-836911.jpg,maine_coon,0,test
maine-coon-836912,data/cat_v1/maine_coon/maine-coon-836912.jpg,maine_coon,0,val
maine-coon-836913,data/cat_v1/maine_coon/maine-coon-836913.jpg,maine_coon,0,train
maine-coon-857455,data/cat_v1/maine_coon/maine-coon-857455.jpg,maine_coon,0,train
maine-coon-857456,data/cat_v1/maine_coon/maine-coon-857456.jpg,maine_coon,0,train
maine-coon-cat-1398061,data/cat_v1/maine_coon/maine-coon-cat-1398061.jpg,maine_coon,0,train
maine-coon-cat-1542262,data/cat_v1/maine_coon/maine-coon-cat-1542262.jpg,maine_coon,0,train
maine-coon-cat-5,data/cat_v1/maine_coon/maine-coon-cat-5.jpg,maine_coon,0,train
maine-coon-cat-ashley-1544979,data/cat_v1/maine_coon/maine-coon-cat-ashley-1544979.jpg,maine_coon,0,val
maine-coon-cat-breed-1024x877,data/cat_v1/maine_coon/maine-coon-cat-breed-1024x877.jpg,maine_coon,0,train
maine-coon-cat-fluffy-chair-wallpaper,data/cat_v1/maine_coon/maine-coon-cat-fluffy-chair-wallpaper.jpg,maine_coon,0,train
maine-coon-cat-fluffy-cool,data/cat_v1/maine_coon/maine-coon-cat-fluffy-cool.jpg,maine_coon,0,train
maine-coon-cat-gorgeous,data/cat_v1/maine_coon/maine-coon-cat-gorgeous.jpg,maine_coon,0,train
maine-coon-cat5,data/cat_v1/maine_coon/maine-coon-cat5.jpg,maine_coon,0,test
maine-coon-cats-1400x875,data/cat_v1/maine_coon/maine-coon-cats-1400x875.jpg,maine_coon,0,val
maine-coon-cats-in-quarantine-2,data/cat_v1/maine_coon/maine-coon-cats-in-quarantine-2.jpg,maine_coon,0,train
maine-coon-chat-photographe-21,data/cat_v1/maine_coon/maine-coon-chat-photographe-21.jpg,maine_coon,0,train
maine-coon-kitten (1),data/cat_v1/maine_coon/maine-coon-kitten (1).jpg,maine_coon,0,train
maine-coon-kitten-names,data/cat_v1/maine_coon/maine-coon-kitten-names.jpg,maine_coon,0,train
maine-coon-kitten,data/cat_v1/maine_coon/maine-coon-kitten.jpg,maine_coon,0,test
maine-coon-kitten1,data/cat_v1/maine_coon/maine-coon-kitten1.jpg,maine_coon,0,train
maine-coon-kittens-872669,data/cat_v1/maine_coon/maine-coon-kittens-872669.jpg,maine_coon,0,train
maine-coon-kitty,data/cat_v1/maine_coon/maine-coon-kitty.jpg,maine_coon,0,train
maine-coon-relaxing,data/cat_v1/maine_coon/maine-coon-relaxing.jpg,maine_coon,0,train
maine-coon59-1,data/cat_v1/maine_coon/maine-coon59-1.jpg,maine_coon,0,test
mainecooncorner_32121708_1494352784008413_2226928998103908352_n,data/cat_v1/maine_coon/mainecooncorner_32121708_1494352784008413_2226928998103908352_n.jpg,maine_coon,0,train
mainecooncorner_33858129_273360616582419_5810601339964620800_n,data/cat_v1/maine_coon/mainecooncorner_33858129_273360616582419_5810601339964620800_n.jpg,maine_coon,0,train
mainecoonludo,data/cat_v1/maine_coon/mainecoonludo.jpg,maine_coon,0,train
mainecoonmix1,data/cat_v1/maine_coon/mainecoonmix1.jpg,maine_coon,0,train
mc10,data/cat_v1/maine_coon/mc10.jpg,maine_coon,0,train
mc33.0,data/cat_v1/maine_coon/mc33.0.jpg,maine_coon,0,test
orange3,data/cat_v1/maine_coon/orange3.jpg,maine_coon,0,train
original,data/cat_v1/maine_coon/original.jpg,maine_coon,0,train
pexels-photo-1870320,data/cat_v1/maine_coon/pexels-photo-1870320.jpeg,maine_coon,0,train
pexels-photo-586618,data/cat_v1/maine_coon/pexels-photo-586618.jpeg,maine_coon,0,train
pexels-photo-586620,data/cat_v1/maine_coon/pexels-photo-586620.jpeg,maine_coon,0,train
rjrivylg78711,data/cat_v1/maine_coon/rjrivylg78711.jpg,maine_coon,0,train
tilt-shift-photography-maine-coon-cat-lightroom-animal-wallpaper,data/cat_v1/maine_coon/tilt-shift-photography-maine-coon-cat-lightroom-animal-wallpaper.jpg,maine_coon,0,val
yn3h3biepms21,data/cat_v1/maine_coon/yn3h3biepms21.jpg,maine_coon,0,train
04ecca85dae9ae1f5f404e68a289139b,data/cat_v1/ragdoll/04ecca85dae9ae1f5f404e68a289139b.jpg,ragdoll,1,train
0599222d68f89df6a17784997ad4c816,data/cat_v1/ragdoll/0599222d68f89df6a17784997ad4c816.jpg,ragdoll,1,train
0a8d33cd127ba447efd93b9488585790,data/cat_v1/ragdoll/0a8d33cd127ba447efd93b9488585790.jpg,ragdoll,1,val
0a9df4c05aff675b1426c701fea9e0dc,data/cat_v1/ragdoll/0a9df4c05aff675b1426c701fea9e0dc.jpg,ragdoll,1,test
0c8e50eb24db1849c1a0ecc638b9ba5b,data/cat_v1/ragdoll/0c8e50eb24db1849c1a0ecc638b9ba5b.jpg,ragdoll,1,train
11213-Tortoiseshell-and-two-ragdoll-cats,data/cat_v1/ragdoll/11213-Tortoiseshell-and-two-ragdoll-cats.jpg,ragdoll,1,train
11e43d6d946b44abc868901dbdfdc7b5,data/cat_v1/ragdoll/11e43d6d946b44abc868901dbdfdc7b5.jpg,ragdoll,1,test
1200-37427470-ragdoll-cat,data/cat_v1/ragdoll/1200-37427470-ragdoll-cat.jpg,ragdoll,1,train
124199014_xl,data/cat_v1/ragdoll/124199014_xl.jpg,ragdoll,1,train
1732624227ee9a0bb58e702d6a2d9f3f,data/cat_v1/ragdoll/1732624227ee9a0bb58e702d6a2d9f3f.jpg,ragdoll,1,train
181124608_a18f0d495e_b,data/cat_v1/ragdoll/181124608_a18f0d495e_b.jpg,ragdoll,1,val
19cf174d39b6e284546bd3c9dde2617d,data/cat_v1/ragdoll/19cf174d39b6e284546bd3c9dde2617d.jpg,ragdoll,1,test
1fa7036535595c67b52c0bb57764d838,data/cat_v1/ragdoll/1fa7036535595c67b52c0bb57764d838.jpg,ragdoll,1,train
20648-Lilac-bicolour-Ragdoll-cat-lying-with-head-up,data/cat_v1/ragdoll/20648-Lilac-bicolour-Ragdoll-cat-lying-with-head-up.jpg,ragdoll,1,test
21bcf0a08369291d071821a629b60258,data/cat_v1/ragdoll/21bcf0a08369291d071821a629b60258.jpg,ragdoll,1,val
22219924_719461648244213_4942048061401934211_o,data/cat_v1/ragdoll/22219924_719461648244213_4942048061401934211_o.jpg,ragdoll,1,val
2751140,data/cat_v1/ragdoll/2751140.png,ragdoll,1,val
27665-Blue-eyed-Ragdoll-kitten-white-background,data/cat_v1/ragdoll/27665-Blue-eyed-Ragdoll-kitten-white-background.jpg,ragdoll,1,train
276bdce103d8590fd3ebc2cf7acf1ba6,data/cat_v1/ragdoll/276bdce103d8590fd3ebc2cf7acf1ba6.jpg,ragdoll,1,train
2cf008151de12819f4ebad7e5c24a266,data/cat_v1/ragdoll/2cf008151de12819f4ebad7e5c24a266.jpg,ragdoll,1,train
2e2cc888-7cdd-6404-f139-79c1f201d23b,data/cat_v1/ragdoll/2e2cc888-7cdd-6404-f139-79c1f201d23b.jpeg,ragdoll,1,train
2e3f652667c93ac2dd4c5eb2760c93fe,data/cat_v1/ragdoll/2e3f652667c93ac2dd4c5eb2760c93fe.jpg,ragdoll,1,train
38773-Ragdoll-kitten-among-spring-flowers,data/cat_v1/ragdoll/38773-Ragdoll-kitten-among-spring-flowers.jpg,ragdoll,1,train
39421-Blue-eyed-Ragdoll-kitten-white-background,data/cat_v1/ragdoll/39421-Blue-eyed-Ragdoll-kitten-white-background.jpg,ragdoll,1,train
39772-Ragdoll-cat-white-background,data/cat_v1/ragdoll/39772-Ragdoll-cat-white-background.jpg,ragdoll,1,val
3a189f490f7dd30e3a83a8f677523c9e,data/cat_v1/ragdoll/3a189f490f7dd30e3a83a8f677523c9e.jpg,ragdoll,1,val
3b8a614226a953a8cd9526fca6fe9ba5,data/cat_v1/ragdoll/3b8a614226a953a8cd9526fca6fe9ba5.jpg,ragdoll,1,train
3fe47f4244148fcdc9cfd8d8c3e44dda,data/cat_v1/ragdoll/3fe47f4244148fcdc9cfd8d8c3e44dda.jpg,ragdoll,1,train
41534-Ragdoll-kitten-10-weeks-old-white-background,data/cat_v1/ragdoll/41534-Ragdoll-kitten-10-weeks-old-white-background.jpg,ragdoll,1,val
43ebf72b13de09361d7a52878773d,data/cat_v1/ragdoll/43ebf72b13de09361d7a52878773d.jpg,ragdoll,1,train
49b826e113fb2acea171222930648c5c,data/cat_v1/ragdoll/49b826e113fb2acea171222930648c5c.jpg,ragdoll,1,train
49dd1d27a854c4b44b72932aa208d04e,data/cat_v1/ragdoll/49dd1d27a854c4b44b72932aa208d04e.jpg,ragdoll,1,train
4dfc69125aa9cfafb5c7333ac2211b6e,data/cat_v1/ragdoll/4dfc69125aa9cfafb5c7333ac2211b6e.jpg,ragdoll,1,train
549162,data/cat_v1/ragdoll/549162.jpg,ragdoll,1,val
56902602_414038916065155_4512174701024918698_n-95d7a6c3150e46be804a19a821abeceb,data/cat_v1/ragdoll/56902602_414038916065155_4512174701024918698_n-95d7a6c3150e46be804a19a821abeceb.jpg,ragdoll,1,train
5ab4f4dbd3b6a5fb3ff4af08a31f0dbf,data/cat_v1/ragdoll/5ab4f4dbd3b6a5fb3ff4af08a31f0dbf.jpg,ragdoll,1,train
5be919c106a1a2c4681972f940121a9a,data/cat_v1/ragdoll/5be919c106a1a2c4681972f940121a9a.jpg,ragdoll,1,train
5dbd9785be54163365380837decb7b77,data/cat_v1/ragdoll/5dbd9785be54163365380837decb7b77.jpg,ragdoll,1,train
60841aa3bf294bb6bcb203a0e8d9a191,data/cat_v1/ragdoll/60841aa3bf294bb6bcb203a0e8d9a191.jpg,ragdoll,1,test
63d5612af077b1d2f62687467860bdd4,data/cat_v1/ragdoll/63d5612af077b1d2f62687467860bdd4.jpg,ragdoll,1,train
68636f1eed8430aa99bcbc300eea98bf,data/cat_v1/ragdoll/68636f1eed8430aa99bcbc300eea98bf.jpg,ragdoll,1,train
69d6575461a0abe33a995c7792335,data/cat_v1/ragdoll/69d6575461a0abe33a995c7792335.jpg,ragdoll,1,train
6a02fbf286bc2e5cde7064dc0e28d8c5,data/cat_v1/ragdoll/6a02fbf286bc2e5cde7064dc0e28d8c5.jpg,ragdoll,1,train
6e5a57aadfb71f4635e6f99956a14772,data/cat_v1/ragdoll/6e5a57aadfb71f4635e6f99956a14772.jpg,ragdoll,1,test
72b906a708de17740617e3d907b802d2,data/cat_v1/ragdoll/72b906a708de17740617e3d907b802d2.jpg,ragdoll,1,train
741582,data/cat_v1/ragdoll/741582.jpg,ragdoll,1,train
7536708_XXL,data/cat_v1/ragdoll/7536708_XXL.jpg,ragdoll,1,test
76911a3bb79a442c891d113e0156e086,data/cat_v1/ragdoll/76911a3bb79a442c891d113e0156e086.jpg,ragdoll,1,train
77466c59fdd381902793db0f5ac22ec5,data/cat_v1/ragdoll/77466c59fdd381902793db0f5ac22ec5.jpg,ragdoll,1,train
7989885b0567fa19add29a5bbdda1655,data/cat_v1/ragdoll/7989885b0567fa19add29a5bbdda1655.jpg,ragdoll,1,train
7b01651c218c9d68436f403e1fdfa213,data/cat_v1/ragdoll/7b01651c218c9d68436f403e1fdfa213.jpg,ragdoll,1,train
83cb4c2d733f54494fb8d85c6f16d66f,data/cat_v1/ragdoll/83cb4c2d733f54494fb8d85c6f16d66f.jpg,ragdoll,1,test
84e271727ca5e1508f553fd07b93ac13,data/cat_v1/ragdoll/84e271727ca5e1508f553fd07b93ac13.jpg,ragdoll,1,train
84fba77d7e113a83476941243436cc83,data/cat_v1/ragdoll/84fba77d7e113a83476941243436cc83.jpg,ragdoll,1,train
86 (1),data/cat_v1/ragdoll/86 (1).jpg,ragdoll,1,train
86,data/cat_v1/ragdoll/86.jpg,ragdoll,1,train
8cf9578a6ab02802c78688f73dc45ee6,data/cat_v1/ragdoll/8cf9578a6ab02802c78688f73dc45ee6.jpg,ragdoll,1,test
90cd56d8ab766c33aa10517008824b65,data/cat_v1/ragdoll/90cd56d8ab766c33aa10517008824b65.jpg,ragdoll,1,train
924fe6e569b4f7d8a0d02a27ac08c3f4b88d8c38d02b3201befa013cad9656b8.jpeg-1500x,data/cat_v1/ragdoll/924fe6e569b4f7d8a0d02a27ac08c3f4b88d8c38d02b3201befa013cad9656b8.jpeg-1500x.jpg,ragdoll,1,val
96ac36376a23358bb56ae3fb4402a6a8,data/cat_v1/ragdoll/96ac36376a23358bb56ae3fb4402a6a8.jpg,ragdoll,1,train
9c5f453e8f1a75660374f2be5ef02581,data/cat_v1/ragdoll/9c5f453e8f1a75660374f2be5ef02581.jpg,ragdoll,1,test
9r7nfja3e7t21,data/cat_v1/ragdoll/9r7nfja3e7t21.jpg,ragdoll,1,val
ACAS-RG-11,data/cat_v1/ragdoll/ACAS-RG-11.jpg,ragdoll,1,test
ACAS-RG-4,data/cat_v1/ragdoll/ACAS-RG-4.jpg,ragdoll,1,train
ACAS-RG-5,data/cat_v1/ragdoll/ACAS-RG-5.jpg,ragdoll,1,test
Blue-Bicolor-Mink-Ragdoll-Cat-1169x1536,data/cat_v1/ragdoll/Blue-Bicolor-Mink-Ragdoll-Cat-1169x1536.jpeg,ragdoll,1,train
Canva-Ragdoll-Cat-1-min-scaled,data/cat_v1/ragdoll/Canva-Ragdoll-Cat-1-min-scaled.jpg,ragdoll,1,train
D284-Ragdoll-Cat-Stuffed-Toy-Animal,data/cat_v1/ragdoll/D284-Ragdoll-Cat-Stuffed-Toy-Animal.jpg,ragdoll,1,train
DSC_0952,data/cat_v1/ragdoll/DSC_0952.jpg,ragdoll,1,train
Gabby-Ragdoll-of-the-Week-20190529_185353-1200x1222,data/cat_v1/ragdoll/Gabby-Ragdoll-of-the-Week-20190529_185353-1200x1222.jpg,ragdoll,1,train
IMG_3457,data/cat_v1/ragdoll/IMG_3457.jpg,ragdoll,1,train
Kucing-Ragdoll-1,data/cat_v1/ragdoll/Kucing-Ragdoll-1.jpg,ragdoll,1,val
Melbourne-Ragdoll-of-the-Week-Melbie-1-2-18-10-months-old-see-how-his-color-is-coming-out-Wow-what-a-handsome-boy,data/cat_v1/ragdoll/Melbourne-Ragdoll-of-the-Week-Melbie-1-2-18-10-months-old-see-how-his-color-is-coming-out-Wow-what-a-handsome-boy.jpg,ragdoll,1,val
Merlin-a-flame-mitted-Ragdoll-cat-IMG_0249-1536x2048,data/cat_v1/ragdoll/Merlin-a-flame-mitted-Ragdoll-cat-IMG_0249-1536x2048.jpeg,ragdoll,1,train
My-Ragdoll-Clyde-Is-The-Best,data/cat_v1/ragdoll/My-Ragdoll-Clyde-Is-The-Best.jpg,ragdoll,1,train
Our-bright-eyed-ragdoll-cat-cookie,data/cat_v1/ragdoll/Our-bright-eyed-ragdoll-cat-cookie.jpg,ragdoll,1,train
Prince-Blue-Colorpoint-Ragdoll-1-yr-old,data/cat_v1/ragdoll/Prince-Blue-Colorpoint-Ragdoll-1-yr-old.jpg,ragdoll,1,train
"Ragdoll,_seal_mitted","data/cat_v1/ragdoll/Ragdoll,_seal_mitted.jpg",ragdoll,1,train
Ragdoll-1-e1607423517672,data/cat_v1/ragdoll/Ragdoll-1-e1607423517672.jpg,ragdoll,1,train
Ragdoll-2,data/cat_v1/ragdoll/Ragdoll-2.jpg,ragdoll,1,test
Ragdoll-Cat (1),data/cat_v1/ragdoll/Ragdoll-Cat (1).jpg,ragdoll,1,test
Ragdoll-Kitten-of-the-Month-Kaki,data/cat_v1/ragdoll/Ragdoll-Kitten-of-the-Month-Kaki.jpg,ragdoll,1,val
Ragdoll-cute-kitten-1030x772,data/cat_v1/ragdoll/Ragdoll-cute-kitten-1030x772.jpg,ragdoll,1,train
Ragdoll-of-the-Week-Mingo-Mingo-2.5-years-b,data/cat_v1/ragdoll/Ragdoll-of-the-Week-Mingo-Mingo-2.5-years-b.jpg,ragdoll,1,train
Ragdoll0010,data/cat_v1/ragdoll/Ragdoll0010.jpg,ragdoll,1,train
RagdollCat-WebsiteImage-220620-scaled,data/cat_v1/ragdoll/RagdollCat-WebsiteImage-220620-scaled.jpg,ragdoll,1,test
